<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20131226,000000,14395,14395,14260,14325,804
SHFE_PB1_ON,D,20131225,000000,14340,14390,14315,14350,914
SHFE_PB1_ON,D,20131224,000000,14265,14305,14205,14265,756
SHFE_PB1_ON,D,20131223,000000,14330,14375,14240,14290,988
SHFE_PB1_ON,D,20131220,000000,14200,14280,14140,14235,1560
SHFE_PB1_ON,D,20131219,000000,14300,14300,14100,14150,736
SHFE_PB1_ON,D,20131218,000000,14290,14345,14180,14235,1762
SHFE_PB1_ON,D,20131217,000000,14165,14290,14140,14200,2962
SHFE_PB1_ON,D,20131216,000000,14040,14085,14025,14040,1526
SHFE_PB1_ON,D,20131213,000000,14030,14030,13960,13985,766
SHFE_PB1_ON,D,20131212,000000,14020,14045,14000,14025,1674
SHFE_PB1_ON,D,20131211,000000,14050,14050,13955,13985,1316
SHFE_PB1_ON,D,20131210,000000,13970,13995,13960,13975,1000
SHFE_PB1_ON,D,20131209,000000,13965,13965,13915,13920,1036
SHFE_PB1_ON,D,20131206,000000,13885,13925,13870,13895,670
SHFE_PB1_ON,D,20131205,000000,13940,13940,13900,13915,548
SHFE_PB1_ON,D,20131204,000000,13890,13900,13870,13885,512
SHFE_PB1_ON,D,20131203,000000,13905,13905,13840,13860,1106
SHFE_PB1_ON,D,20131202,000000,13905,13950,13850,13915,1014
SHFE_PB1_ON,D,20131129,000000,13910,13950,13905,13915,1010
SHFE_PB1_ON,D,20131128,000000,13915,13945,13905,13925,1056
SHFE_PB1_ON,D,20131127,000000,13980,13980,13945,13950,956
SHFE_PB1_ON,D,20131126,000000,13940,14000,13930,13960,970
SHFE_PB1_ON,D,20131125,000000,13995,14000,13930,13960,528
SHFE_PB1_ON,D,20131122,000000,14000,14010,13925,13950,844
SHFE_PB1_ON,D,20131121,000000,14015,14015,13920,13960,1138
SHFE_PB1_ON,D,20131120,000000,13975,14020,13960,14005,958
SHFE_PB1_ON,D,20131119,000000,14005,14010,13905,13960,1768
