<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ICE_ATW1_ON,D,20200102,000000,54.05,54.05,53.8,53.8,56
ICE_ATW1_ON,D,20191231,000000,54.05,54.05,54.05,54.05,18
ICE_ATW1_ON,D,20191230,000000,53.9,53.9,53.9,53.9,47
ICE_ATW1_ON,D,20191227,000000,54.45,54.7,54.45,54.7,58
ICE_ATW1_ON,D,20191226,000000,53.7,53.7,53.7,53.7,0
ICE_ATW1_ON,D,20191224,000000,53.7,53.7,53.7,53.7,23
ICE_ATW1_ON,D,20191223,000000,53.65,53.65,53.65,53.65,42
ICE_ATW1_ON,D,20191220,000000,54.5,54.5,53.25,53.5,75
ICE_ATW1_ON,D,20191219,000000,54.5,54.5,54.35,54.35,161
ICE_ATW1_ON,D,20191218,000000,54.35,54.7,54.3,54.7,130
ICE_ATW1_ON,D,20191217,000000,55.0,55.0,54.6,54.85,138
ICE_ATW1_ON,D,20191216,000000,54.8,54.8,54.6,54.6,99
ICE_ATW1_ON,D,20191213,000000,55.35,55.35,54.95,54.95,76
ICE_ATW1_ON,D,20191212,000000,55.5,55.75,55.5,55.55,145
ICE_ATW1_ON,D,20191211,000000,54.65,54.95,54.65,54.95,72
ICE_ATW1_ON,D,20191210,000000,55.15,55.15,54.6,54.75,561
ICE_ATW1_ON,D,20191209,000000,55.4,55.45,55.2,55.45,141
ICE_ATW1_ON,D,20191206,000000,56.75,56.75,55.8,55.9,113
ICE_ATW1_ON,D,20191205,000000,57.35,57.35,57.35,57.35,167
ICE_ATW1_ON,D,20191204,000000,57.5,58.0,57.5,58.0,185
ICE_ATW1_ON,D,20191203,000000,58.0,58.0,57.85,58.0,193
ICE_ATW1_ON,D,20191202,000000,59.2,59.2,58.7,58.7,266
ICE_ATW1_ON,D,20191129,000000,59.4,59.65,59.1,59.65,109
ICE_ATW1_ON,D,20191128,000000,59.5,59.5,59.45,59.45,98
ICE_ATW1_ON,D,20191127,000000,60.0,60.15,60.0,60.1,150
ICE_ATW1_ON,D,20191126,000000,59.65,59.7,59.6,59.7,179
ICE_ATW1_ON,D,20191125,000000,61.0,61.5,60.1,60.1,172
ICE_ATW1_ON,D,20191122,000000,60.75,60.75,60.55,60.55,136
ICE_ATW1_ON,D,20191121,000000,60.0,60.0,59.85,59.85,117
ICE_ATW1_ON,D,20191120,000000,59.15,59.15,59.15,59.15,173
ICE_ATW1_ON,D,20191119,000000,58.5,58.5,58.5,58.5,135
ICE_ATW1_ON,D,20191118,000000,57.0,57.0,57.0,57.0,95
ICE_ATW1_ON,D,20191115,000000,58.6,58.6,58.6,58.6,132
ICE_ATW1_ON,D,20191114,000000,58.45,58.45,58.45,58.45,131
ICE_ATW1_ON,D,20191113,000000,57.8,57.8,57.65,57.75,124
ICE_ATW1_ON,D,20191112,000000,57.5,57.8,57.2,57.8,145
ICE_ATW1_ON,D,20191111,000000,57.6,57.6,57.15,57.15,128
ICE_ATW1_ON,D,20191108,000000,58.25,58.25,58.25,58.25,131
ICE_ATW1_ON,D,20191107,000000,58.7,58.7,58.7,58.7,131
ICE_ATW1_ON,D,20191106,000000,58.5,58.5,58.5,58.5,95
ICE_ATW1_ON,D,20191105,000000,59.85,59.85,59.85,59.85,140
ICE_ATW1_ON,D,20191104,000000,58.0,58.3,57.8,58.25,17
ICE_ATW1_ON,D,20191101,000000,58.5,58.8,58.5,58.7,24
ICE_ATW1_ON,D,20191031,000000,57.5,58.0,57.25,58.0,29
ICE_ATW1_ON,D,20191030,000000,58.6,58.65,57.6,57.75,95
ICE_ATW1_ON,D,20191029,000000,57.8,58.0,57.8,58.0,53
ICE_ATW1_ON,D,20191028,000000,58.15,58.15,57.5,57.85,68
ICE_ATW1_ON,D,20191025,000000,59.95,59.95,58.7,58.7,92
ICE_ATW1_ON,D,20191024,000000,59.8,60.05,58.9,60.05,36
ICE_ATW1_ON,D,20191023,000000,60.45,60.45,59.35,60.25,59
ICE_ATW1_ON,D,20191022,000000,61.55,61.75,61.0,61.0,55
ICE_ATW1_ON,D,20191021,000000,62.05,62.05,61.75,61.75,45
ICE_ATW1_ON,D,20191018,000000,62.4,62.4,62.0,62.05,27
ICE_ATW1_ON,D,20191017,000000,62.75,62.75,62.1,62.6,22
ICE_ATW1_ON,D,20191016,000000,62.5,62.9,62.5,62.5,46
ICE_ATW1_ON,D,20191015,000000,64.05,64.05,63.1,63.1,59
ICE_ATW1_ON,D,20191014,000000,63.85,64.2,63.8,63.8,59
ICE_ATW1_ON,D,20191011,000000,63.5,63.65,63.4,63.6,64
ICE_ATW1_ON,D,20191010,000000,63.0,63.3,63.0,63.3,52
ICE_ATW1_ON,D,20191009,000000,64.55,64.55,63.4,64.0,37
ICE_ATW1_ON,D,20191008,000000,63.15,64.15,63.15,64.15,64
