<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CME_YM1_ON,D,20131209,000000,16019,16054,16003,16026,86156
CME_YM1_ON,D,20131206,000000,15819,16075,15819,16013,152074
CME_YM1_ON,D,20131205,000000,15892,15899,15802,15817,138375
CME_YM1_ON,D,20131204,000000,15896,15954,15785,15886,183565
CME_YM1_ON,D,20131203,000000,15988,16004,15847,15891,147126
CME_YM1_ON,D,20131202,000000,16096,16114,15972,15998,118915
CME_YM1_ON,D,20131129,000000,16080,16162,16061,16066,69967
CME_YM1_ON,D,20131127,000000,16060,16096,16043,16074,79001
CME_YM1_ON,D,20131126,000000,16051,16098,16045,16060,99326
CME_YM1_ON,D,20131125,000000,16038,16100,16028,16062,121230
CME_YM1_ON,D,20131122,000000,15972,16043,15948,16027,107021
CME_YM1_ON,D,20131121,000000,15880,15986,15848,15975,120600
CME_YM1_ON,D,20131120,000000,15932,15989,15834,15878,189282
CME_YM1_ON,D,20131119,000000,15950,15993,15909,15934,139072
CME_YM1_ON,D,20131118,000000,15913,15994,15895,15938,125387
CME_YM1_ON,D,20131115,000000,15839,15930,15825,15913,98255
CME_YM1_ON,D,20131114,000000,15783,15851,15763,15839,125836
CME_YM1_ON,D,20131113,000000,15702,15811,15613,15779,141159
CME_YM1_ON,D,20131112,000000,15728,15752,15657,15710,116723
CME_YM1_ON,D,20131111,000000,15708,15743,15677,15723,80938
CME_YM1_ON,D,20131108,000000,15544,15719,15495,15700,171251
CME_YM1_ON,D,20131107,000000,15678,15779,15539,15567,209613
CME_YM1_ON,D,20131106,000000,15553,15698,15546,15683,133805
CME_YM1_ON,D,20131105,000000,15574,15589,15456,15550,140629
CME_YM1_ON,D,20131104,000000,15540,15610,15523,15575,94882
CME_YM1_ON,D,20131101,000000,15524,15589,15481,15542,127925
CME_YM1_ON,D,20131031,000000,15541,15592,15477,15477,143545
CME_YM1_ON,D,20131030,000000,15623,15676,15508,15553,163277
CME_YM1_ON,D,20131029,000000,15517,15626,15483,15616,101867
CME_YM1_ON,D,20131028,000000,15493,15574,15468,15518,95128
CME_YM1_ON,D,20131025,000000,15462,15514,15416,15497,99720
CME_YM1_ON,D,20131024,000000,15361,15475,15347,15454,120030
CME_YM1_ON,D,20131023,000000,15405,15405,15303,15351,135650
CME_YM1_ON,D,20131022,000000,15321,15459,15304,15398,164322
CME_YM1_ON,D,20131021,000000,15327,15367,15297,15322,86511
CME_YM1_ON,D,20131018,000000,15297,15353,15260,15316,126574
CME_YM1_ON,D,20131017,000000,15239,15313,15137,15296,131636
CME_YM1_ON,D,20131016,000000,15110,15311,15086,15249,165933
CME_YM1_ON,D,20131015,000000,15236,15265,15082,15095,207713
CME_YM1_ON,D,20131014,000000,15078,15243,15037,15225,137864
CME_YM1_ON,D,20131011,000000,15025,15193,14949,15175,144838
CME_YM1_ON,D,20131010,000000,14723,15053,14720,15033,190957
CME_YM1_ON,D,20131009,000000,14686,14782,14648,14728,236854
CME_YM1_ON,D,20131008,000000,14848,14876,14677,14714,218468
CME_YM1_ON,D,20131007,000000,14940,14951,14841,14851,142566
CME_YM1_ON,D,20131004,000000,14893,15009,14891,14998,127743
CME_YM1_ON,D,20131003,000000,15027,15031,14870,14906,228916
CME_YM1_ON,D,20131002,000000,15136,15137,14968,15025,155067
CME_YM1_ON,D,20131001,000000,15087,15140,15033,15120,154554
CME_YM1_ON,D,20130930,000000,15117,15119,15001,15046,162619
CME_YM1_ON,D,20130927,000000,15296,15299,15134,15195,132108
CME_YM1_ON,D,20130926,000000,15213,15319,15208,15261,128399
CME_YM1_ON,D,20130925,000000,15282,15306,15183,15210,158669
CME_YM1_ON,D,20130924,000000,15332,15370,15261,15286,128966
CME_YM1_ON,D,20130923,000000,15430,15455,15305,15326,141507
CME_YM1_ON,D,20130920,000000,15570,15584,15396,15403,110893
CME_YM1_ON,D,20130919,000000,15602,15658,15557,15573,123610
CME_YM1_ON,D,20130918,000000,15473,15645,15404,15594,170670
CME_YM1_ON,D,20130917,000000,15416,15490,15406,15465,98897
CME_YM1_ON,D,20130916,000000,15445,15640,15445,15504,47990
CME_YM1_ON,D,20130913,000000,15316,15397,15282,15382,56304
CME_YM1_ON,D,20130912,000000,15339,15347,15284,15313,127066
CME_YM1_ON,D,20130911,000000,15183,15345,15162,15330,124986
CME_YM1_ON,D,20130910,000000,15053,15189,15040,15173,146440
CME_YM1_ON,D,20130909,000000,14908,15083,14892,15036,116465
CME_YM1_ON,D,20130906,000000,14910,15002,14776,14909,198204
CME_YM1_ON,D,20130905,000000,14935,14972,14895,14917,87526
CME_YM1_ON,D,20130904,000000,14818,14950,14782,14924,114036
CME_YM1_ON,D,20130903,000000,14850,14927,14761,14827,168753
CME_YM1_ON,D,20130830,000000,14846,14894,14745,14795,129793
CME_YM1_ON,D,20130829,000000,14795,14901,14782,14834,116306
CME_YM1_ON,D,20130828,000000,14756,14849,14740,14806,114210
CME_YM1_ON,D,20130827,000000,14938,14943,14744,14758,176682
CME_YM1_ON,D,20130826,000000,14985,15033,14920,14931,100672
CME_YM1_ON,D,20130823,000000,14943,15006,14904,14990,117298
CME_YM1_ON,D,20130822,000000,14830,14965,14802,14939,129891
CME_YM1_ON,D,20130821,000000,14986,14998,14826,14847,188837
CME_YM1_ON,D,20130820,000000,14997,15047,14959,14985,117490
CME_YM1_ON,D,20130819,000000,15040,15078,14977,15002,112971
CME_YM1_ON,D,20130816,000000,15060,15113,15028,15038,146206
CME_YM1_ON,D,20130815,000000,15286,15300,15056,15070,187540
CME_YM1_ON,D,20130814,000000,15416,15426,15281,15304,145184
CME_YM1_ON,D,20130813,000000,15398,15474,15306,15411,145396
CME_YM1_ON,D,20130812,000000,15373,15404,15290,15387,108258
CME_YM1_ON,D,20130809,000000,15454,15472,15305,15375,142970
CME_YM1_ON,D,20130808,000000,15448,15523,15371,15452,138442
CME_YM1_ON,D,20130807,000000,15462,15466,15375,15442,106888
CME_YM1_ON,D,20130806,000000,15544,15564,15414,15474,115796
CME_YM1_ON,D,20130805,000000,15585,15597,15524,15554,67119
CME_YM1_ON,D,20130802,000000,15567,15600,15496,15590,95402
CME_YM1_ON,D,20130801,000000,15477,15595,15472,15550,114613
CME_YM1_ON,D,20130731,000000,15483,15580,15431,15433,168437
CME_YM1_ON,D,20130730,000000,15481,15537,15419,15493,118301
CME_YM1_ON,D,20130729,000000,15493,15505,15422,15483,94946
CME_YM1_ON,D,20130726,000000,15494,15522,15343,15498,122848
CME_YM1_ON,D,20130725,000000,15498,15504,15398,15484,121975
CME_YM1_ON,D,20130724,000000,15515,15564,15438,15500,124470
CME_YM1_ON,D,20130723,000000,15495,15547,15486,15513,80289
CME_YM1_ON,D,20130722,000000,15507,15541,15458,15491,69810
CME_YM1_ON,D,20130719,000000,15465,15511,15429,15506,88567
CME_YM1_ON,D,20130718,000000,15431,15533,15400,15481,103102
CME_YM1_ON,D,20130717,000000,15388,15459,15345,15440,128740
CME_YM1_ON,D,20130716,000000,15416,15433,15352,15391,80527
CME_YM1_ON,D,20130715,000000,15367,15444,15361,15416,63039
CME_YM1_ON,D,20130712,000000,15385,15433,15347,15369,96848
CME_YM1_ON,D,20130711,000000,15299,15419,15299,15393,105725
CME_YM1_ON,D,20130710,000000,15232,15318,15192,15243,138627
CME_YM1_ON,D,20130709,000000,15165,15258,15162,15222,99480
CME_YM1_ON,D,20130708,000000,15080,15200,15063,15160,111435
CME_YM1_ON,D,20130705,000000,14920,15112,14895,15076,167661
CME_YM1_ON,D,20130703,000000,14860,14957,14751,14916,109629
CME_YM1_ON,D,20130702,000000,14886,14980,14795,14861,156302
CME_YM1_ON,D,20130701,000000,14833,15012,14791,14882,140989
CME_YM1_ON,D,20130628,000000,14937,15002,14801,14824,179853
CME_YM1_ON,D,20130627,000000,14831,15003,14820,14936,143042
CME_YM1_ON,D,20130626,000000,14684,14865,14621,14824,149393
CME_YM1_ON,D,20130625,000000,14595,14738,14527,14690,187959
CME_YM1_ON,D,20130624,000000,14715,14731,14474,14588,295051
CME_YM1_ON,D,20130621,000000,14704,14801,14609,14711,262577
CME_YM1_ON,D,20130620,000000,15035,15046,14655,14701,295158
CME_YM1_ON,D,20130619,000000,15247,15278,15025,15047,191134
CME_YM1_ON,D,20130618,000000,15192,15343,15177,15313,45281
CME_YM1_ON,D,20130617,000000,15052,15265,15046,15190,46519
CME_YM1_ON,D,20130614,000000,15192,15210,15041,15056,67051
CME_YM1_ON,D,20130613,000000,14984,15205,14873,15186,186986
CME_YM1_ON,D,20130612,000000,15140,15241,14972,14978,213355
CME_YM1_ON,D,20130611,000000,15225,15247,15074,15138,209152
CME_YM1_ON,D,20130610,000000,15194,15293,15178,15228,152115
CME_YM1_ON,D,20130607,000000,15031,15249,14996,15208,228396
CME_YM1_ON,D,20130606,000000,14962,15049,14835,15036,240668
CME_YM1_ON,D,20130605,000000,15169,15189,14933,14959,253308
CME_YM1_ON,D,20130604,000000,15220,15298,15088,15179,205077
CME_YM1_ON,D,20130603,000000,15118,15242,15099,15217,251551
