<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LIFFE_I1_ON,D,20200727,000000,100.44,100.45,100.44,100.45,34931
LIFFE_I1_ON,D,20200724,000000,100.45,100.455,100.44,100.445,39337
LIFFE_I1_ON,D,20200723,000000,100.455,100.455,100.445,100.455,34114
LIFFE_I1_ON,D,20200722,000000,100.45,100.46,100.45,100.455,32449
LIFFE_I1_ON,D,20200721,000000,100.445,100.455,100.44,100.455,35314
LIFFE_I1_ON,D,20200720,000000,100.44,100.45,100.435,100.445,40402
LIFFE_I1_ON,D,20200717,000000,100.45,100.455,100.44,100.445,46252
LIFFE_I1_ON,D,20200716,000000,100.435,100.455,100.435,100.45,68197
LIFFE_I1_ON,D,20200715,000000,100.43,100.44,100.425,100.44,67421
LIFFE_I1_ON,D,20200714,000000,100.44,100.44,100.425,100.435,68039
LIFFE_I1_ON,D,20200713,000000,100.455,100.46,100.435,100.435,66597
LIFFE_I1_ON,D,20200710,000000,100.445,100.46,100.445,100.455,40045
LIFFE_I1_ON,D,20200709,000000,100.45,100.455,100.445,100.45,44403
LIFFE_I1_ON,D,20200708,000000,100.455,100.455,100.445,100.45,37876
LIFFE_I1_ON,D,20200707,000000,100.455,100.465,100.45,100.455,39819
LIFFE_I1_ON,D,20200706,000000,100.46,100.465,100.455,100.455,38449
LIFFE_I1_ON,D,20200702,000000,100.46,100.465,100.455,100.46,34254
LIFFE_I1_ON,D,20200701,000000,100.455,100.465,100.45,100.455,59419
LIFFE_I1_ON,D,20200630,000000,100.455,100.47,100.455,100.46,63663
LIFFE_I1_ON,D,20200629,000000,100.465,100.47,100.455,100.465,75036
LIFFE_I1_ON,D,20200626,000000,100.45,100.465,100.45,100.465,67021
LIFFE_I1_ON,D,20200625,000000,100.44,100.455,100.44,100.45,48408
LIFFE_I1_ON,D,20200624,000000,100.445,100.455,100.435,100.45,54059
LIFFE_I1_ON,D,20200623,000000,100.455,100.46,100.435,100.45,37250
LIFFE_I1_ON,D,20200622,000000,100.45,100.46,100.45,100.46,67055
LIFFE_I1_ON,D,20200619,000000,100.445,100.455,100.44,100.45,69256
LIFFE_I1_ON,D,20200618,000000,100.435,100.45,100.43,100.445,78542
LIFFE_I1_ON,D,20200617,000000,100.42,100.435,100.415,100.435,54843
LIFFE_I1_ON,D,20200616,000000,100.415,100.43,100.41,100.42,37551
LIFFE_I1_ON,D,20200615,000000,100.42,100.42,100.41,100.415,58040
LIFFE_I1_ON,D,20200612,000000,100.405,100.425,100.4,100.425,71957
LIFFE_I1_ON,D,20200611,000000,100.4,100.41,100.4,100.41,46020
LIFFE_I1_ON,D,20200610,000000,100.4,100.405,100.39,100.395,40836
LIFFE_I1_ON,D,20200609,000000,100.415,100.415,100.395,100.4,34545
LIFFE_I1_ON,D,20200608,000000,100.405,100.415,100.4,100.415,39248
LIFFE_I1_ON,D,20200605,000000,100.405,100.41,100.395,100.405,49371
LIFFE_I1_ON,D,20200604,000000,100.405,100.425,100.4,100.405,68481
LIFFE_I1_ON,D,20200603,000000,100.41,100.415,100.4,100.405,54077
LIFFE_I1_ON,D,20200602,000000,100.405,100.415,100.4,100.41,51334
LIFFE_I1_ON,D,20200601,000000,100.395,100.415,100.395,100.405,47323
LIFFE_I1_ON,D,20200529,000000,100.385,100.405,100.385,100.405,37709
LIFFE_I1_ON,D,20200528,000000,100.385,100.395,100.38,100.39,70446
LIFFE_I1_ON,D,20200527,000000,100.375,100.39,100.375,100.385,38090
LIFFE_I1_ON,D,20200526,000000,100.39,100.39,100.37,100.38,33674
LIFFE_I1_ON,D,20200525,000000,100.39,100.395,100.385,100.385,6928
LIFFE_I1_ON,D,20200522,000000,100.4,100.4,100.39,100.395,17024
LIFFE_I1_ON,D,20200521,000000,100.39,100.4,100.385,100.4,27539
LIFFE_I1_ON,D,20200520,000000,100.38,100.4,100.38,100.39,39568
LIFFE_I1_ON,D,20200519,000000,100.39,100.39,100.37,100.38,51625
LIFFE_I1_ON,D,20200518,000000,100.385,100.4,100.375,100.38,64807
LIFFE_I1_ON,D,20200515,000000,100.39,100.395,100.38,100.38,35434
LIFFE_I1_ON,D,20200514,000000,100.4,100.4,100.375,100.385,53596
LIFFE_I1_ON,D,20200513,000000,100.395,100.405,100.38,100.39,57812
LIFFE_I1_ON,D,20200512,000000,100.4,100.405,100.38,100.39,67910
LIFFE_I1_ON,D,20200511,000000,100.415,100.425,100.395,100.41,36022
